institute,gcm,experiment,ensemble,rcm_name,downscale_realisation,variable,institute_rcm
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,huss,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,rlds,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,rlus,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,rsds,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,rsus,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,snw,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,clt,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,hfls,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,hfss,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,huss,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,rlds,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,rlus,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,rsds,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,rsus,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,snw,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,HadREM3-GA7-05,v2,ts,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,clt,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,hfls,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,hfss,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,huss,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,rlds,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,rlus,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,rsds,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,rsus,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,snw,MOHC-HadREM3-GA7-05
MOHC,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,HadREM3-GA7-05,v2,ts,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,ts,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,clt,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,hfls,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,hfss,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,huss,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,rlds,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,rlus,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,rsds,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,rsus,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,snw,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,ts,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,clt,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,hfls,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,hfss,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,huss,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,rlds,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,rlus,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,rsds,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,rsus,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,snw,MOHC-HadREM3-GA7-05
MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,ts,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,clt,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,hfls,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,hfss,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,huss,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,rlds,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,rlus,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,rsds,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,rsus,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,snw,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,ts,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,clt,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,hfls,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,hfss,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,huss,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,rlds,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,rlus,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,rsds,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,rsus,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,snw,MOHC-HadREM3-GA7-05
MOHC,NCC-NorESM1-M,rcp85,r1i1p1,HadREM3-GA7-05,v1,ts,MOHC-HadREM3-GA7-05
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,hfss,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,hfls,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,huss,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,snw,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,ts,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,clh,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,cll,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,clm,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,clt,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,rsds,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,rlds,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,rlus,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,rsus,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,ALADIN63,v2,snc,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,clh,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,hfss,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,hfls,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,huss,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,cll,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,clm,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,clt,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,rlds,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,rlus,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,rsds,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,rsus,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,snw,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,snc,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,rcp85,r1i1p1,ALADIN63,v1,ts,CNRM-ALADIN63
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,hfss,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,hfls,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,huss,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,rsds,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,rlds,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,rlus,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,rsus,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,snw,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,snc,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,WRF381P,v2,ts,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,hfss,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,hfls,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,huss,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,rsds,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,rlds,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,rsus,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,rlus,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,snw,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,snc,IPSL-WRF381P
IPSL,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,WRF381P,v2,ts,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,ts,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,ts,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,ts,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,ts,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,snc,IPSL-WRF381P
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,rsds,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,rsus,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,snw,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,snc,CNRM-ALADIN63
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,ts,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,ts,IPSL-WRF381P
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,clh,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,cll,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,hfss,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,hfls,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,huss,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,clm,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,clt,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,rlds,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,rlus,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,ts,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,clh,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,cll,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,clm,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,clt,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,hfls,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,hfss,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,huss,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,rlds,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,rlus,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,rsds,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,rsus,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,snc,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,snw,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,ts,CNRM-ALADIN63
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,ts,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,ts,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,snw,IPSL-WRF381P
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,clh,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,cll,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,clm,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,clt,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,hfls,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,hfss,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,huss,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,snc,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,snw,CNRM-ALADIN63
